Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
United States,USA,"Population, female",SP.POP.TOTL.FE.IN,91975168,93588412,95121693,96588678,98029930,99357165,100610865,101812368,102932331,104036269,105346527,106723672,107855912,108879584,109867941,110946436,111995149,113113833,114303001,115552607,116638415,117720971,118746066,119722469,120643549,121600360,122622306,123624364,124651282,125736225,127010563,128549261,130212830,131805773,133300673,134766699,136208912,137718053,139180769,140626695,142032212,143324495,144593070,145774399,147065155,148365003,149742927,151118757,152502206,153796930,155035732,156055531,157029693,157955170,158960058,159983821,160999489,161880168,162608994,163239369,164794558,165091204,165751898,166628596
Uzbekistan,UZB,"Population, female",SP.POP.TOTL.FE.IN,4221717,4373446,4539005,4710070,4884811,5063793,5244512,5426353,5609693,5791938,5968253,6139043,6311958,6490808,6675423,6865589,7060890,7261113,7459867,7654310,7851095,8053075,8261171,8477996,8706904,8948323,9201034,9460388,9717682,9968168,10204532,10446608,10701719,10948073,11181106,11404222,11618759,11820567,12007013,12176048,12330511,12481489,12635692,12790353,12948136,13110535,13280001,13466650,13673491,13892323,14111263,14325622,14540460,14766728,15010753,15267686,15528721,15790068,16061755,16352254,16657925,16979564,17320246,17670093
St. Vincent and the Grenadines,VCT,"Population, female",SP.POP.TOTL.FE.IN,44599,45276,45895,46473,47019,47543,48038,48505,48932,49322,49694,50063,50442,50817,51171,51510,51832,52146,52450,52726,52992,53273,53555,53821,54081,54325,54544,54737,54903,55038,55132,55205,55281,55349,55398,55418,55404,55362,55325,55352,55380,55319,55215,55084,54904,54682,54438,54172,53897,53616,53321,52999,52697,52431,52169,51926,51659,51348,51022,50691,50472,50257,49946,49658
"Venezuela, RB",VEN,"Population, female",SP.POP.TOTL.FE.IN,4039615,4187936,4338789,4492658,4649655,4809768,4973422,5140398,5310092,5481591,5655380,5832099,6011319,6193815,6380208,6570984,6766612,6967395,7173118,7383041,7596181,7812154,8030868,8252415,8476744,8703652,8934986,9170898,9409242,9648698,9887684,10125966,10363737,10600862,10837159,11072522,11307326,11542449,11777897,12011723,12244159,12475441,12708361,12941528,13170511,13397679,13622772,13842272,14053462,14255739,14451897,14646922,14840907,15029199,15209375,15378700,15485243,15396408,15026640,14599335,14360362,14265712,14260990,14312346
British Virgin Islands,VGB,"Population, female",SP.POP.TOTL.FE.IN,3977,4019,4037,4061,4089,4135,4211,4329,4508,4775,4968,5035,5092,5146,5198,5242,5280,5311,5339,5362,5431,5599,5816,6036,6255,6473,6693,6915,7147,7394,7655,7897,8098,8290,8494,8706,8924,9153,9393,9633,9880,10172,10539,10956,11393,11843,12312,12804,13321,13841,14096,14706,15670,16469,17206,18108,17735,17034,18198,19235,19676,20078,20316,20572
Virgin Islands (U.S.),VIR,"Population, female",SP.POP.TOTL.FE.IN,16497,17517,17826,20218,20674,21982,23286,24692,27963,30230,31796,35625,38522,42652,45798,48322,49400,48081,49694,50021,51905,51979,52025,52109,52189,52227,52235,52238,52233,52237,53733,54209,54733,55239,55684,56008,56216,56416,56581,56690,56805,56793,56745,56710,56652,56614,56544,56510,56544,56568,56552,56486,56387,56278,56175,56024,55805,55557,55279,54962,54811,54830,54818,54775
Viet Nam,VNM,"Population, female",SP.POP.TOTL.FE.IN,16475729,16915720,17358348,17844183,18327884,18801162,19261662,19711729,20154281,20605059,21076272,21587724,22108871,22631470,23162146,23717647,24326526,24967641,25621510,26192476,26761022,27405462,28063127,28744011,29442502,30135995,30801863,31444579,32090890,32756397,33446233,34149330,34842765,35513540,36153130,36755217,37314605,37850432,38378801,38873772,39328947,39768451,40207727,40653776,41090414,41508486,42107114,42909041,43748397,44421765,44912426,45410433,45919531,46434808,46971117,47527300,48084841,48636377,49147626,49610246,50061601,50486603,50859448,51201223
Vanuatu,VUT,"Population, female",SP.POP.TOTL.FE.IN,29694,30636,31619,32637,33690,34785,35923,37106,38170,39133,40179,41316,42563,43901,45316,46819,48398,50033,51705,51341,50886,52426,54051,55756,57531,59370,61259,63190,65171,67187,69160,71099,73075,75072,77067,79049,81003,82925,84832,86760,88959,91440,93957,96497,99080,101708,104397,107183,110108,113150,116043,118787,121621,124549,127549,130601,133712,137056,140599,144129,147696,151286,154916,158611
World,WLD,"Population, female",SP.POP.TOTL.FE.IN,1513829150,1534382066,1561411780,1594335334,1627504932,1661032626,1695811155,1730567832,1766205881,1802960757,1840543896,1879292769,1916740660,1954437750,1991992751,2028903338,2065346090,2101560456,2138452444,2176368024,2214553631,2253542369,2294257750,2335397286,2376465789,2418338676,2461214823,2505122030,2549512713,2594070301,2638864396,2682542073,2726196555,2769090370,2811623187,2854431863,2897305932,2939979461,2982081238,3023529567,3064550688,3105454022,3146097438,3186568791,3227374790,3268276249,3309654063,3351170574,3393583323,3436232520,3478282227,3520336931,3564265091,3608134212,3651807275,3694835951,3737836079,3780607337,3822013890,3862357602,3902373221,3935879243,3970773617,4007523965
Samoa,WSM,"Population, female",SP.POP.TOTL.FE.IN,54853,56279,57746,59237,60703,62143,63591,64874,65971,67047,68107,69135,70132,71102,72469,74254,75984,77236,78042,78790,79510,80169,80404,80225,79977,79720,79593,79849,80297,80624,80879,81154,81717,82496,83240,84010,84820,85616,86354,87088,87823,88574,89278,89846,90343,90798,91258,91868,92629,93425,94276,95227,96221,97203,98190,99174,100171,101318,102629,103948,105251,106258,106942,107591
Kosovo,XKX,"Population, female",SP.POP.TOTL.FE.IN,487910,500522,512816,525249,538506,552838,568284,584823,598540,609340,620837,633938,648391,663343,679325,696365,714411,733379,753136,773567,794694,814804,832755,850101,868096,887112,907111,928257,947162,962938,978850,995562,1012158,1028183,1044054,1059729,1074847,1088620,1029385,927068,894357,903646,909376,909898,910228,910335,910119,909690,909297,909091,909172,912238,919532,924593,921520,909039,903541,910081,912947,908689,909319,907378,898350,892445
"Yemen, Rep.",YEM,"Population, female",SP.POP.TOTL.FE.IN,2778773,2842573,2908877,2977069,3048889,3125359,3205878,3290732,3379832,3473895,3569240,3665288,3766076,3871697,3982690,4099759,4223270,4353208,4489940,4635832,4792061,4957869,5133165,5319194,5516847,5726366,5947542,6179426,6419178,6665930,6922051,7187499,7461464,7742827,8029811,8319513,8600048,8874400,9154150,9439211,9729548,10023178,10320054,10623084,10934846,11273485,11639970,12016807,12402249,12797754,13198893,13601487,14015248,14444586,14891086,15350464,15821476,16308544,16805311,17319592,17830293,18330840,18866431,19440467
South Africa,ZAF,"Population, female",SP.POP.TOTL.FE.IN,8003578,8246385,8514193,8795605,9087733,9390979,9705499,10031556,10367416,10709817,11055105,11386608,11707905,12035942,12368861,12705708,13046550,13392157,13744212,14105221,14538847,15052204,15591246,16154932,16734158,17297608,17839236,18382826,18931725,19478886,20012714,20482431,20992697,21240777,21730022,22596583,23358845,23948882,24242321,24511041,24743649,24956582,25173802,25393002,25614018,25837572,26066628,26308996,26582180,26871093,27159465,27465137,27841809,28275670,28704167,29194266,29479001,29730327,30211847,30695653,31181202,31649230,32072567,32461907
Zambia,ZMB,"Population, female",SP.POP.TOTL.FE.IN,1590765,1641825,1694750,1749618,1806278,1864981,1926058,1989393,2055233,2122705,2188709,2254345,2322978,2394851,2469977,2548714,2630668,2715107,2801710,2890097,2980564,3074761,3174931,3278337,3381433,3485619,3592137,3698779,3804044,3908736,4013367,4117597,4221813,4327331,4435361,4546483,4661148,4781419,4906679,5036972,5175350,5325571,5482817,5646844,5819751,6004061,6201876,6411278,6630737,6857391,7088827,7321935,7558420,7799772,8046415,8297353,8553749,8815589,9081205,9351835,9626158,9900765,10179081,10467717
Zimbabwe,ZWE,"Population, female",SP.POP.TOTL.FE.IN,1925679,1988050,2052722,2119628,2188719,2260092,2333725,2409623,2488102,2569374,2652821,2738827,2828899,2923688,3022959,3124791,3228245,3327426,3412486,3501263,3659367,3836536,3980628,4130412,4282570,4436177,4590722,4756235,4922577,5072688,5215208,5355043,5542183,5668961,5696816,5759099,5854195,5960305,6071691,6168979,6233089,6282984,6346623,6424049,6498530,6567254,6648424,6734847,6818684,6917212,7031527,7160049,7285961,7393960,7491842,7588874,7690502,7797375,7908981,8027926,8156300,8291728,8426339,8559888
